URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages,FoodName,PriceFood,MoTaFood,DanhMuc,TenCombo,GiaComBo,ThoiGianTaoCombo,Rate,ReviewText,PhotoReview,StayDate,CreateDate
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Hỗn hợp phô mai: Phô mai cheddar, phô mai xanh, phô mai Camembert, phô mai Cremeux d’Argental, mứt ổi",270000,,Món Ăn Nhẹ,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Trứng hồng đào bọc thịt bò dùng kèm sốt chipotle,60000,,Trứng Bọc Thịt Đặc Biệt,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Trứng hồng đào bọc thịt vịt dùng kèm sốt teriyaki,60000,,Trứng Bọc Thịt Đặc Biệt,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Trứng hồng đào bọc thịt heo, nấm truffle đen",70000,,Trứng Bọc Thịt Đặc Biệt,,,,,,,,
/Users/LENOVO/Desktop/selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,"Ham and cheese toastie# Khoai tây chiên muối tỏi dùng kèm sốt mù tạt Hàn Quốc# Thick cut chips, garlic salt, Korean mustard mayo# Hỗn hợp thịt nguội: Giăm bông Ý, xúc xích Ý, ức vịt ướp tiêu sấy, chorizo, dưa chua",160000# 80000# 80000# 280000,# # # ,Snacks# Món Ăn Nhẹ# Snacks# Món Ăn Nhẹ,Combo 1,600000,2024-11-27 08:50:59,,,,,
/Users/LENOVO/Desktop/selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,"Tuna croquettes, confit tomato, Korean mustard aioli# Khoai tây chiên muối tỏi dùng kèm sốt mù tạt Hàn Quốc# Thịt lợn muối giòn, xông khói# Hỗn hợp các loại đậu xông khói",150000# 80000# 70000# 60000,# # # ,Snacks# Món Ăn Nhẹ# Món Ăn Nhẹ# Món Ăn Nhẹ,Combo 2,360000,2024-11-27 08:50:59,,,,,
/Users/LENOVO/Desktop/selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,"Khoai tây chiên muối tỏi dùng kèm sốt mù tạt Hàn Quốc# Crispy chilli salted pork crackling, chipotle aioli",80000# 50000,# ,Món Ăn Nhẹ# Snacks,Combo 3,130000,2024-11-27 08:50:59,,,,,
/Users/LENOVO/Desktop/selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,"House smoked nut mix# Thịt lợn muối giòn, xông khói# Firkin khô bò cay",60000# 70000# 140000,# # ,Snacks# Món Ăn Nhẹ# Món Ăn Nhẹ,Combo 4,270000,2024-11-27 08:50:59,,,,,
/Users/LENOVO/Desktop/selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,"Trứng hồng đào bọc thịt heo, nấm truffle đen# Thick cut chips, garlic salt, Korean mustard mayo# Bánh cá ngừ chiên giòn, cà chua chần dùng kèm sốt mù tạt Hàn Quốc# House smoked nut mix# Sandwich thịt nguội, phô mai cheddar",70000# 80000# 150000# 60000# 160000,# # # # ,Trứng Bọc Thịt Đặc Biệt# Snacks# Món Ăn Nhẹ# Snacks# Món Ăn Nhẹ,Combo 5,520000,2024-11-27 08:50:59,,,,,
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Dịch vụ tuyệt vời từ nhân viên thậm chí sắp xếp chỗ ngồi và bàn cho bạn nếu bận rộn của nó. Các nữ phục vụ luôn quanh quẩn phục vụ bàn ăn tuyệt vời. Có một số màn hình TV được bố trí xung quanh quầy bar và một màn hình chính phía sau quầy bar thể hiện nhiều môn thể thao khác nhau trong các môn thể thao đặc biệt của Úc. Nếu đói của bạn có thức ăn thanh tuyệt vời để lựa chọn.,,2018-08-22,2018-08-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Nhà hàng đèn lồng phục vụ các món ăn nhanh rất ngon, đậm chất Việt Nam. Đặc biệt gọi món nhanh và phục vụ rất tốt.",,2019-03-01,2019-03-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"The only Indian restaurant I visited in the last 14 days that provides a good ambience and good food. 
They have buffet for large groups and a la carter for options also. It is one of the oldest restaurant of Hanoi serving Indian food.",,2024-03-10,2024-03-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Little hidden bar in saigon, so excited when you go into little alley to come and behind the door is nice place with cool drink, decorated in coconut 🥥","https://media-cdn.tripadvisor.com/media/photo-m/1280/26/75/18/f7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/26/75/18/f6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/26/75/18/f5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/26/75/18/f4/caption.jpg",2022-10-11,2022-05-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Nhà hàng duyên dáng với bầu không khí đáng yêu, thức ăn ngon và nhân viên chu đáo.
Những chiếc đèn lồng xinh xắn và hồ cá koi trong nhà là một khung cảnh tuyệt đẹp cho những bức ảnh của khách. Thức ăn được trình bày hấp dẫn và nhân viên chu đáo. Đã đọc rằng các phần nhỏ, nhưng kích thước cho phép lấy mẫu các khóa học khác nhau mà không bị nhồi.
Trải nghiệm bữa tối tuyệt vời cho du khách lần đầu đến Việt Nam",,2019-08-06,2019-08-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Tôi sẽ cho cái nhà hàng này -100 điểm nếu có về thái độ phục vụ. Tôi sẽ nói rất thật và thẳng và tôi đảm bảo 100% tôi nói là hoàn toàn sự thật

Tôi đến đây vào 15/3/2024,. Trước đó 2g chiều tôi có đặt bàn để 7g tối chúng tôi có bàn ăn gia đình và nhà hàng đồng ý

7g tới thì nhà hàng kêu HẾT CHỖ, và đẩy tôi qua một nhà hàng bên cạnh và nói là bên kia cũng gọi được đồ bên này. Tất nhiên gia đình tôi không đồng ý và tôi cá là các bạn cũng vậy vì chúng tôi có đặt trước mà. Thế là họ xin 5ph xếp bàn thì đợi 10ph một bạn kêu không có bàn nên mời qua kia. Thế là mọi người nổi nóng và sẽ review chuyện này. Bằng một cách thần kì thì có bàn các bạn ạ

Tôi lên lầu thì bàn của tôi được ráp bằng cách đuổi bàn kia đi ra bên bàn khác ( vì bàn đó vừa ăn xong ).  Nếu như một nhà hàng 5 sao trip advisor thì cách xử lý tinh tế thông mình sẽ là dọn cái bàn vừa ăn xong cho nhóm tôi ngồi còn bàn anh kia đang ngồi cứ để họ ăn.

Thế là thực khách đang ăn nổi cáu lên và đứng đó không cho bọn tôi ngồi luôn. Tôi không bàn về thái độ người thực khách kia nhưng các bạn thấy đấy, thực khách chỉ muốn tận hưởng bữa ăn nên mọi sự khó chịu này được gây ra bởi sự ngu ngốc của cái nhà hàng

Lời cuối cùng, nếu bạn muốn có một bữa tối tệ hại với một cái giá đắt đỏ thì hãy đến đây thưởng thức",,2024-03-15,2024-03-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Phục vụ nhanh, đồ ăn ngon đặc biệt là món bò cuộn nấm, tôm chín, boà chín, cá chín. Sẽ quay lại ủng hộ",https://media-cdn.tripadvisor.com/media/photo-w/23/61/b1/4f/sushi-sun.jpg,2022-05-13,2022-04-30
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"Không gian quan okie, món ăn nhiều và đa dạng ghê lắm cả nhà.
Nhưng chất lượng món ăn cũng bình thường không có gì đặc sắc, phù hợp với đi gia đình vì nhiều món, đa dạng để mọi người chọn","https://media-cdn.tripadvisor.com/media/photo-w/2a/b6/6d/75/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/b6/6d/76/caption.jpg",2023-10-30,2023-10-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Tài phục vụ tốt, Lần nào tôi tới cũng muốn bạn Tài giới thiệu các món ăn. Menu món rất phong phú. Món ăn Ý tại nhà hàng tôi rata thích.

Cảm ơn bạn Tài và nhà hàng",https://media-cdn.tripadvisor.com/media/photo-w/28/ec/f0/c1/caption.jpg,2023-04-26,2023-04-30
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Basilico có một trong những nhân viên chu đáo và chu đáo nhất trong bất kỳ nhà hàng nào tôi từng đến và tôi đã từng đến nhiều nơi trong các chuyến du lịch vòng quanh thế giới của mình. Chị Anh đặc biệt chu đáo và dễ mến. Cô ấy luôn rất hướng đến dịch vụ và có một nụ cười lớn và thái độ tuyệt vời. Cũng rất tốt và chu đáo là cô Fuong và anh Sơn.

Dịch vụ và thực phẩm tuyệt vời. Tôi đánh giá cao nhà hàng này cho bữa sáng, bữa trưa hoặc bữa tối.",,2019-11-06,2019-10-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Tôi đang hẹn hò với koreansk bbq, khi Bill đến, nó xuất hiện trong một cuốn sách.

Tổng hóa đơn là: 1. 002. 000
Tôi tạm dừng với 2 x 500. 000 ghi chú và một ghi chú 2000.
Để lại nó trong cuốn sách và đi ra ngoài.

Trên đường ra, cô phục vụ chạy đến nói có một khoản thanh toán sai. Cô tuyên bố có 552. 000 nghìn, và nói với tôi rằng tôi đã nhầm 50. 000 với 500. 000 lưu ý. Tôi biết chắc chắn là tôi không, nhưng bị buộc phải trả tiền.

Cô ấy đã tự trao đổi ghi chú và đổ lỗi cho tôi. Không bao giờ trở lại. Thức ăn thậm chí rất xấu và thịt bò có cảm giác như cao su.",,2019-07-04,2019-07-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Day la mot nha hang rat ngon va toi nghe noi brat biit da toi day de su dung dich vu o nha hang nay 
Nhan vien o day rat than thien 
Toi se ghe tham",,2018-01-10,2018-01-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"Lần đầu vô quán này là mê liền luôn. Không gian bao sang chảnh, mà quan trọng là Nhân viên rất dễ thương. Đồ ăn cũng ngon. Nhất định sẽ quay lại!","https://media-cdn.tripadvisor.com/media/photo-m/1280/13/d1/0b/4c/20180716-200329-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/d1/0b/4b/20180716-194258-largejpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/d1/0b/4a/20180502-220947-largejpg.jpg",2018-07-23,2018-07-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,đồ ăn ngon cooktail dễ uống không gian quá chill cho 1 buổi date. mấy bạn nhân viên rất nhiệt tình tư vấn đồ uống phù hợp khẩu vị và bạn quyên chụp hình rất có tâm,"https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/07/9d/d4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/07/9d/d5/caption.jpg",2024-05-01,2024-05-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Thực đơn của quán rất da dạng, ngon và đậm vị, nhân viên rất dễ thương và dịch vụ tốt! Không gian thoáng đảng và thoải mái, sẽ quay lại!",https://media-cdn.tripadvisor.com/media/photo-w/16/00/3b/84/ba-gac-nu-ng-bia.jpg,2019-01-07,2018-12-31
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Bạn trai tôi và tôi đã được kể về Phở 2000 từ hướng dẫn viên của chúng tôi trong tour xích lô Hồ Chí Minh của chúng tôi, anh ấy hoàn toàn say sưa về nó và nói rằng đó là một món ăn nhất định phải thử. . và anh ấy đã nói dối!

Cả hai chúng tôi đã ăn phở gà trong nhiều ngày trong vòng một tuần du lịch tại Hồ Chí Minh. Mỗi lần phở siêu ngon, nước dùng đầy hương vị, ớt thật tuyệt vời và có một chút gia vị nhưng cũng có hương vị ớt rất ngon, các loại thảo mộc và rau mầm luôn rất tươi.

Tôi không thể lỗi ở nơi này, thực đơn của họ rất đa dạng với vô số lựa chọn tuyệt vời, không chỉ có phở! Và nó siêu giá cả phải chăng quá. Các nhân viên thực sự đáng yêu và luôn luôn mỉm cười.

Nó là một nơi phải đến ở Hồ Chí Minh và chắc chắn nằm trong danh sách những địa điểm ăn uống hàng đầu của tôi ở Việt Nam.","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/c6/49/a1/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/c6/49/a0/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/c6/49/9f/photo0jpg.jpg",2019-06-03,2019-06-30
C:\Users\LENOVO\Desktop\selenium\restaurant_data_firkin-bar-mac-thi-buoi-3144.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Chúng tôi đã thực hiện một trật tự ở đây cuối tuần qua.
Các phần không phải là giá trị chi phí, họ đã được nhỏ và đắt tiền cho những gì bạn đã đưa ra trong túi một vài khoai tây chiên một con cá nhỏ!
Chúng tôi đã phải chờ một thời gian rất dài để giao hàng của chúng tôi. Bởi thời gian nó đến nó không được nóng.",,2020-03-30,2020-03-31
